Date,Ticker,Open,High,Low,Close,Volume
2024-04-15,GAZP,139.13,140.16,138.5,139.17,6607055
2024-04-15,LKOH,7455.51,7534.46,7419.97,7445.94,13780619
2024-04-15,YNDX,1569.1,1573.91,1544.3,1564.65,9999258
2024-04-15,ROSN,679.63,684.12,666.36,682.76,8103896
2024-04-16,SBER,110.23,111.82,109.52,110.99,9972639
2024-04-16,GAZP,139.71,139.81,138.11,139.5,9451788
2024-04-16,LKOH,7345.44,7367.2,7251.71,7286.05,4748309
2024-04-16,YNDX,1579.99,1600.83,1575.62,1580.92,5846241
2024-04-16,ROSN,698.34,699.29,691.37,695.13,8720232
2024-04-17,SBER,112.14,112.7,111.34,111.49,17473242
2024-04-17,GAZP,133.61,135.44,131.59,132.26,8706158
2024-04-17,LKOH,7309.55,7371.41,7257.78,7272.96,6655099
2024-04-17,YNDX,1592.86,1594.56,1585.85,1593.38,6885773
2024-04-17,ROSN,702.56,705.93,694.4,699.26,12075994
2024-04-18,SBER,111.92,112.73,109.87,111.46,6807244
2024-04-18,GAZP,129.99,130.71,129.22,130.04,7693796
2024-04-18,LKOH,7298.03,7309.41,7290.88,7292.29,11470629
2024-04-18,YNDX,1573.41,1576.39,1546.09,1562.48,9762281
2024-04-18,ROSN,689.78,701.98,683.17,687.5,10492656
2024-04-19,SBER,108.22,108.98,107.43,107.97,5123543
2024-04-19,GAZP,132.81,132.84,131.23,132.15,19673075
2024-04-19,LKOH,7135.15,7239.58,7072.09,7213.12,14567511
2024-04-19,YNDX,1553.05,1570.46,1533.4,1548.37,6696070
2024-04-19,ROSN,691.88,695.52,683.33,686.6,11285962
2024-04-22,SBER,106.96,108.29,104.99,106.88,4529605
2024-04-22,GAZP,131.21,133.24,129.82,131.23,23958939
2024-04-22,LKOH,7313.15,7370.76,7264.58,7297.93,6188830
2024-04-22,YNDX,1590.42,1599.62,1583.35,1598.18,5423427
2024-04-22,ROSN,698.78,705.54,686.99,696.92,15128415
2024-04-23,SBER,111.48,113.43,111.25,111.73,4474007
2024-04-23,GAZP,131.04,131.92,129.73,130.36,11956309
2024-04-23,LKOH,7322.53,7336.46,7273.17,7301.18,7158774
2024-04-23,YNDX,1600.78,1624.81,1592.66,1608.24,15625640
2024-04-23,ROSN,694.5,697.25,688.16,693.8,3713999
2024-04-24,SBER,109.46,109.83,108.58,109.64,7110771
2024-04-24,GAZP,126.92,128.33,125.52,127.84,16737547
2024-04-24,LKOH,7405.42,7505.99,7362.24,7381.85,12274872
2024-04-24,YNDX,1585.28,1604.88,1585.16,1596.15,9160329
2024-04-24,ROSN,720.96,727.76,718.16,720.67,7603825
2024-04-25,SBER,106.65,107.5,106.65,107.05,14238630
2024-04-25,GAZP,128.14,130.57,128.04,128.36,15894766
2024-04-25,LKOH,7366.42,7421.11,7328.13,7340.38,2738055
2024-04-25,YNDX,1607.51,1614.29,1591.98,1597.68,3756024
2024-04-25,ROSN,711.89,714.23,703.53,710.43,8265217
2024-04-26,SBER,107.87,108.72,105.92,107.86,11023113
2024-04-26,GAZP,128.47,130.53,127.82,128.86,7779790
2024-04-26,LKOH,7473.64,7601.68,7363.19,7404.63,8002881
2024-04-26,YNDX,1643.03,1682.24,1641.25,1656.59,8469649
2024-04-26,ROSN,706.21,713.69,700.18,707.76,10561301
2024-04-29,SBER,106.74,109.36,106.38,107.15,12074819
2024-04-29,GAZP,131.16,133.95,128.53,132.1,6050290
2024-04-29,LKOH,7378.01,7390.91,7346.79,7356.61,8832965
2024-04-29,YNDX,1604.81,1626.31,1595.9,1616.91,19623672
2024-04-29,ROSN,699.13,700.72,690.08,696.72,14812491
2024-04-30,SBER,107.41,108.42,106.85,107.59,6310842
2024-04-30,GAZP,128.07,129.81,126.89,128.25,5095336
2024-04-30,LKOH,7276.78,7342.89,7201.23,7230.69,6530306
2024-04-30,YNDX,1676.6,1698.48,1674.12,1683.08,10080338
2024-04-30,ROSN,662.03,670.59,660.72,669.4,5062652
2024-05-01,SBER,105.81,106.29,105.4,105.51,13125938
2024-05-01,GAZP,124.73,126.6,124.66,124.95,9465425
2024-05-01,LKOH,7431.32,7531.37,7332.4,7483.69,7553873
2024-05-01,YNDX,1711.65,1729.54,1706.37,1720.09,13247022
2024-05-01,ROSN,689.91,690.29,678.0,684.54,7488264
2024-05-02,SBER,107.37,107.75,106.89,107.25,3983404
2024-05-02,GAZP,121.93,123.58,121.06,121.87,13739397
2024-05-02,LKOH,7481.24,7606.48,7359.31,7523.41,9564208
2024-05-02,YNDX,1744.66,1752.06,1741.24,1742.9,8733859
2024-05-02,ROSN,705.25,713.15,696.5,697.08,4924679
2024-05-03,SBER,110.03,111.63,109.47,110.36,21256123
2024-05-03,GAZP,123.79,124.19,122.26,123.66,5739601
2024-05-03,LKOH,7496.79,7584.0,7477.1,7513.8,15461452
2024-05-03,YNDX,1774.16,1776.24,1761.06,1768.46,5954780
2024-05-03,ROSN,693.57,695.11,691.13,692.9,8292253
2024-05-06,SBER,111.37,112.18,109.28,109.64,7908081
2024-05-06,GAZP,122.36,122.73,120.52,122.44,4054367
2024-05-06,LKOH,7452.74,7467.0,7356.99,7445.02,4234609
2024-05-06,YNDX,1749.32,1751.16,1723.84,1736.13,24781884
2024-05-06,ROSN,683.08,684.91,672.4,683.42,7608690
2024-05-07,SBER,111.71,112.27,111.08,111.41,6400914
2024-05-07,GAZP,125.56,126.17,125.39,125.87,18455232
2024-05-07,LKOH,7507.54,7628.27,7472.77,7556.48,8604803
2024-05-07,YNDX,1725.96,1728.55,1716.52,1717.24,13123490
2024-05-07,ROSN,683.75,688.06,674.86,678.43,18199713
2024-05-08,SBER,108.49,109.67,107.49,108.68,8155900
2024-05-08,GAZP,124.44,125.62,122.69,123.85,4867267
2024-05-08,LKOH,7608.9,7627.11,7543.82,7585.03,6230279
2024-05-08,YNDX,1623.86,1628.14,1620.28,1627.31,4978794
2024-05-08,ROSN,652.25,658.63,645.69,653.93,16092384
2024-05-09,SBER,106.5,107.54,105.96,107.12,10854440
2024-05-09,GAZP,117.86,118.4,117.4,118.37,13041585
2024-05-09,LKOH,7617.05,7622.23,7562.77,7604.48,10390815
2024-05-09,YNDX,1628.61,1631.86,1622.3,1630.8,10157650
2024-05-09,ROSN,663.47,664.87,655.62,659.04,13822432
2024-05-10,SBER,103.95,104.8,103.52,104.52,4768175
2024-05-10,GAZP,117.03,117.84,116.15,117.38,12651074
2024-05-10,LKOH,7584.58,7687.46,7498.41,7605.34,11947790
2024-05-10,YNDX,1608.57,1609.48,1599.12,1602.8,11046296
2024-05-10,ROSN,648.28,650.03,645.69,649.4,12416572
2024-05-13,SBER,107.66,109.51,105.94,108.07,8242101
2024-05-13,GAZP,115.8,115.92,114.2,115.68,3586036
2024-05-13,LKOH,7647.32,7673.37,7540.83,7642.14,11247940
2024-05-13,YNDX,1656.87,1668.1,1653.98,1654.57,4488113
2024-05-13,ROSN,663.54,672.93,661.68,663.27,11202536
2024-05-14,SBER,107.31,108.51,106.82,107.45,6425374
2024-05-14,GAZP,110.0,111.07,109.66,110.2,21188994
2024-05-14,LKOH,7707.4,7715.32,7690.17,7694.37,7789507
2024-05-14,YNDX,1647.25,1659.59,1628.75,1642.89,5067724
2024-05-14,ROSN,692.37,694.06,684.7,690.54,12135810
2024-05-15,SBER,107.37,108.21,107.12,107.26,7189148
2024-05-15,GAZP,108.75,110.09,107.87,108.35,12512554
2024-05-15,LKOH,7564.77,7609.48,7547.7,7595.92,8232271
2024-05-15,YNDX,1676.16,1682.97,1638.72,1661.52,13429465
2024-05-15,ROSN,715.33,721.55,713.22,713.93,5079575
2024-05-16,SBER,107.8,108.79,106.93,108.53,9467849
2024-05-16,GAZP,107.58,107.6,106.64,107.49,12157277
2024-05-16,LKOH,7555.87,7729.53,7527.07,7593.4,8230602
2024-05-16,YNDX,1736.99,1739.01,1716.35,1721.14,5422126
2024-05-16,ROSN,711.26,713.02,709.37,711.97,11756469
2024-05-17,SBER,108.37,109.85,107.89,109.03,7716563
2024-05-17,GAZP,109.35,110.3,108.51,109.99,7648814
2024-05-17,LKOH,7643.54,7664.59,7629.57,7648.88,12404039
2024-05-17,YNDX,1652.51,1659.45,1645.46,1655.52,18745725
2024-05-17,ROSN,711.77,715.52,699.03,706.54,13372802
2024-05-20,SBER,107.43,107.48,106.73,107.27,7947470
2024-05-20,GAZP,110.01,110.09,108.54,109.26,7939209
2024-05-20,LKOH,7816.56,7881.7,7721.23,7843.16,7113655
2024-05-20,YNDX,1730.29,1732.44,1697.62,1722.61,8800691
2024-05-20,ROSN,712.25,721.3,704.24,708.12,13264354
2024-05-21,SBER,109.36,109.8,107.09,108.78,8221710
2024-05-21,GAZP,106.39,107.33,106.13,106.49,15776711
2024-05-21,LKOH,7835.31,8045.55,7825.98,7886.5,7984692
2024-05-21,YNDX,1667.1,1691.28,1664.51,1681.4,12396675
2024-05-21,ROSN,716.65,722.59,705.92,710.93,9098766
2024-05-22,SBER,109.93,111.12,109.67,110.17,6326625
2024-05-22,GAZP,106.34,106.89,105.34,106.47,8756651
2024-05-22,LKOH,7937.73,8023.26,7887.27,7936.42,8852935
2024-05-22,YNDX,1693.85,1699.31,1666.65,1691.35,7642511
2024-05-22,ROSN,694.38,694.71,688.9,689.97,13913896
2024-05-23,SBER,110.41,111.1,110.12,111.04,3714421
2024-05-23,GAZP,104.77,104.96,103.53,104.86,15804935
2024-05-23,LKOH,7928.93,7954.34,7877.46,7927.44,11163699
2024-05-23,YNDX,1669.16,1684.37,1649.24,1676.67,12767515
2024-05-23,ROSN,701.01,711.83,692.66,702.84,24822410
2024-05-24,SBER,113.97,115.21,112.99,114.16,3829074
2024-05-24,GAZP,105.46,105.58,104.37,104.62,17677416
2024-05-24,LKOH,7962.79,8089.69,7874.29,7882.56,6657355
2024-05-24,YNDX,1703.77,1722.53,1686.31,1706.73,16325252
2024-05-24,ROSN,700.71,712.1,700.11,705.17,6920956
2024-05-27,SBER,114.07,114.74,112.24,113.49,5415026
2024-05-27,GAZP,104.23,104.61,102.57,103.84,10965541
2024-05-27,LKOH,8126.11,8195.16,8083.26,8104.23,8949816
2024-05-27,YNDX,1760.54,1770.81,1745.29,1746.45,17692785
2024-05-27,ROSN,669.6,678.07,669.53,674.4,12028108
2024-05-28,SBER,113.98,114.72,113.14,113.66,14609860
2024-05-28,GAZP,107.71,107.92,106.41,106.64,4149148
2024-05-28,LKOH,8035.11,8110.45,7995.83,8042.87,13232282
2024-05-28,YNDX,1745.7,1750.73,1740.24,1747.25,7170467
2024-05-28,ROSN,650.73,654.04,648.05,651.54,10945473
2024-05-29,SBER,115.18,116.09,114.51,115.04,7667275
2024-05-29,GAZP,105.73,106.22,104.38,105.56,16120245
2024-05-29,LKOH,7976.69,8023.6,7908.54,7980.76,14210401
2024-05-29,YNDX,1734.39,1759.28,1730.61,1745.33,10544477
2024-05-29,ROSN,637.5,640.71,631.48,637.35,15440409
2024-05-30,SBER,115.01,115.5,113.35,114.29,7066893
2024-05-30,GAZP,105.14,105.53,104.86,105.35,8157190
2024-05-30,LKOH,7907.87,8001.03,7902.23,7976.04,19878444
2024-05-30,YNDX,1689.79,1713.64,1685.1,1705.21,5367020
2024-05-30,ROSN,622.73,629.77,605.68,617.98,7066589
2024-05-31,SBER,117.47,118.21,117.2,117.75,5073550
2024-05-31,GAZP,101.94,103.45,101.21,101.41,13842993
2024-05-31,LKOH,7769.53,7881.36,7736.41,7805.6,6526341
2024-05-31,YNDX,1767.92,1771.72,1744.66,1757.31,7226574
2024-05-31,ROSN,621.06,626.31,613.46,621.64,4209558
2024-06-03,SBER,117.88,118.76,116.21,118.17,8973379
2024-06-03,GAZP,101.63,101.69,101.19,101.3,16006417
2024-06-03,LKOH,7675.58,7778.2,7603.71,7655.05,4846035
2024-06-03,YNDX,1791.96,1792.74,1776.09,1792.54,7649518
2024-06-03,ROSN,613.45,618.31,605.76,612.27,3844713
2024-06-04,SBER,117.47,117.88,115.26,116.49,9914766
2024-06-04,GAZP,99.83,101.13,97.62,100.25,7835882
2024-06-04,LKOH,7492.55,7529.18,7391.41,7437.01,5572979
2024-06-04,YNDX,1821.37,1851.71,1795.32,1823.62,7152730
2024-06-04,ROSN,634.74,639.82,625.49,630.71,6415828
2024-06-05,SBER,112.37,112.97,111.96,112.61,7621439
2024-06-05,GAZP,102.84,103.53,102.2,102.78,9809263
2024-06-05,LKOH,7174.02,7196.51,7157.53,7158.69,13878484
2024-06-05,YNDX,1796.9,1819.42,1788.03,1793.88,23594633
2024-06-05,ROSN,615.94,621.8,615.3,618.29,5222474
2024-06-06,SBER,113.98,114.47,111.89,113.5,14615363
2024-06-06,GAZP,105.35,105.66,104.73,104.91,14889915
2024-06-06,LKOH,7332.99,7431.65,7327.93,7368.1,8328246
2024-06-06,YNDX,1723.41,1739.64,1717.02,1725.87,5131490
2024-06-06,ROSN,611.62,613.34,603.72,612.86,4313416
2024-06-07,SBER,113.82,115.26,113.61,114.27,12035619
2024-06-07,GAZP,108.01,108.67,107.26,108.18,11464395
2024-06-07,LKOH,7401.48,7414.05,7348.42,7350.34,8980905
2024-06-07,YNDX,1687.06,1705.91,1680.41,1686.41,9025204
2024-06-07,ROSN,612.01,615.68,608.02,611.0,7527455
2024-06-10,SBER,115.25,116.18,114.82,114.97,3015716
2024-06-10,GAZP,109.7,110.36,108.99,109.34,10370993
2024-06-10,LKOH,7563.37,7565.13,7501.91,7510.28,15486133
2024-06-10,YNDX,1621.36,1641.33,1608.71,1623.98,10687996
2024-06-10,ROSN,592.57,595.52,591.0,592.72,5928766
2024-06-11,SBER,111.72,113.99,111.36,112.88,9612480
2024-06-11,GAZP,108.76,110.45,107.89,109.35,6189815
2024-06-11,LKOH,7524.53,7660.14,7462.7,7554.58,13312044
2024-06-11,YNDX,1632.2,1635.05,1619.53,1619.93,9674337
2024-06-11,ROSN,603.07,605.36,598.59,601.16,12236715
2024-06-12,SBER,114.14,115.82,113.95,114.37,12136923
2024-06-12,GAZP,113.02,114.09,112.67,113.7,17503346
2024-06-12,LKOH,7519.37,7587.4,7495.03,7553.64,4817695
2024-06-12,YNDX,1598.32,1603.24,1583.22,1584.58,7842381
2024-06-12,ROSN,605.64,607.06,604.24,604.79,13720466
2024-06-13,SBER,113.89,115.01,112.09,114.45,24481016
2024-06-13,GAZP,115.39,116.13,114.8,115.87,19216380
2024-06-13,LKOH,7400.02,7406.44,7346.86,7395.78,8435802
2024-06-13,YNDX,1513.82,1527.51,1512.85,1515.72,18202846
2024-06-13,ROSN,581.54,586.45,579.76,583.87,12865538
2024-06-14,SBER,114.36,114.94,113.92,114.13,13110169
2024-06-14,GAZP,114.46,114.51,113.06,114.01,8034778
2024-06-14,LKOH,7439.52,7446.76,7424.11,7441.03,11621922
2024-06-14,YNDX,1479.66,1501.67,1461.08,1469.13,8476985
2024-06-14,ROSN,593.44,602.26,586.41,588.8,3068143
2024-06-17,SBER,114.38,115.84,114.12,114.23,14976795
2024-06-17,GAZP,115.23,116.79,114.98,115.49,4214110
2024-06-17,LKOH,7582.42,7661.13,7553.29,7588.57,10164638
2024-06-17,YNDX,1477.22,1482.67,1472.58,1477.55,5592395
2024-06-17,ROSN,578.25,581.61,574.37,574.68,20431148
2024-06-18,SBER,114.47,114.63,112.78,113.71,22387651
2024-06-18,GAZP,117.95,118.71,117.57,118.02,13451141
2024-06-18,LKOH,7282.11,7376.77,7267.57,7319.43,9857776
2024-06-18,YNDX,1441.74,1455.47,1426.25,1428.54,7258270
2024-06-18,ROSN,592.44,596.96,576.44,586.63,5603065
2024-06-19,SBER,111.4,112.46,111.24,112.07,8235992
2024-06-19,GAZP,120.87,122.35,119.56,120.13,13390710
2024-06-19,LKOH,7241.99,7330.25,7167.28,7271.0,7642307
2024-06-19,YNDX,1436.86,1450.02,1430.32,1440.99,17971716
2024-06-19,ROSN,587.24,590.74,582.33,585.27,3182751
2024-06-20,SBER,112.87,113.37,112.63,112.83,7165483
2024-06-20,GAZP,124.53,126.19,123.95,125.45,7512739
2024-06-20,LKOH,7210.24,7272.41,7130.03,7239.32,11240195
2024-06-20,YNDX,1438.31,1451.41,1413.49,1445.43,7345898
2024-06-20,ROSN,579.36,583.26,566.63,580.99,10880880
2024-06-21,SBER,110.25,111.82,109.3,111.15,7501889
2024-06-21,GAZP,128.6,131.1,128.32,129.51,15787731
2024-06-21,LKOH,7085.67,7118.61,6954.77,7071.26,13246589
2024-06-21,YNDX,1475.53,1492.64,1462.11,1477.83,9356285
2024-06-21,ROSN,573.06,576.03,570.45,575.86,7556446
2024-06-24,SBER,107.46,107.63,106.46,106.79,13640845
2024-06-24,GAZP,131.99,134.33,130.49,133.87,11404918
2024-06-24,LKOH,7110.19,7138.58,6981.44,7087.66,7094397
2024-06-24,YNDX,1501.18,1515.26,1481.33,1493.6,6427291
2024-06-24,ROSN,578.67,581.0,574.54,580.15,4811372
2024-06-25,SBER,105.61,107.64,104.79,105.52,24644564
2024-06-25,GAZP,139.72,140.12,138.95,139.79,8588191
2024-06-25,LKOH,6938.29,7024.06,6904.37,6940.94,7878419
2024-06-25,YNDX,1433.5,1436.54,1430.1,1430.83,7973120
2024-06-25,ROSN,578.32,578.45,575.42,576.87,9894517
2024-06-26,SBER,108.05,108.22,106.38,107.69,10964071
2024-06-26,GAZP,144.25,146.38,142.32,143.82,9507467
2024-06-26,LKOH,6948.07,6967.24,6925.71,6938.31,6609786
2024-06-26,YNDX,1476.29,1481.65,1465.36,1477.13,10164256
2024-06-26,ROSN,580.27,585.04,571.73,579.14,12149464
2024-06-27,SBER,110.03,112.01,109.78,110.6,8854784
2024-06-27,GAZP,141.59,143.7,140.71,142.58,6016983
2024-06-27,LKOH,6978.0,7130.18,6976.99,7044.32,10289579
2024-06-27,YNDX,1493.51,1526.05,1490.79,1495.77,7917665
2024-06-27,ROSN,570.38,573.18,564.54,570.02,4220051
2024-06-28,SBER,110.39,110.91,110.14,110.14,11654605
2024-06-28,GAZP,141.15,142.27,138.55,140.06,5191060
2024-06-28,LKOH,6960.03,7031.56,6918.15,6936.51,11154484
2024-06-28,YNDX,1495.98,1508.73,1486.93,1494.04,6539649
2024-06-28,ROSN,567.11,567.57,566.32,566.43,6105414
2024-07-01,SBER,109.58,110.79,109.17,109.58,10786867
2024-07-01,GAZP,136.93,138.32,134.78,136.14,17519232
2024-07-01,LKOH,6938.83,6966.4,6873.21,6924.35,10886641
2024-07-01,YNDX,1455.85,1481.49,1453.66,1464.38,11831022
2024-07-01,ROSN,573.58,579.23,570.45,573.92,15810333
2024-07-02,SBER,108.73,109.67,108.36,108.66,7068491
2024-07-02,GAZP,139.83,140.38,139.15,139.29,6745875
2024-07-02,LKOH,6750.62,6790.44,6733.06,6779.69,9571245
2024-07-02,YNDX,1460.85,1461.59,1445.89,1454.07,3660507
2024-07-02,ROSN,529.76,535.8,528.11,529.01,7640330
2024-07-03,SBER,112.02,112.17,111.05,111.8,10683903
2024-07-03,GAZP,138.64,139.87,137.54,137.9,4098842
2024-07-03,LKOH,6809.71,6901.04,6717.97,6803.14,6580073
2024-07-03,YNDX,1487.19,1489.34,1473.35,1484.7,6613283
2024-07-03,ROSN,542.15,543.92,541.65,542.29,4918220
2024-07-04,SBER,114.0,116.1,112.79,113.71,13406985
2024-07-04,GAZP,134.04,135.09,131.71,133.93,8020679
2024-07-04,LKOH,6724.7,6769.18,6664.41,6748.39,8313245
2024-07-04,YNDX,1493.92,1493.94,1480.06,1493.07,15467046
2024-07-04,ROSN,546.68,550.2,543.6,545.6,8137006
2024-07-05,SBER,109.67,111.14,109.21,110.6,6410394
2024-07-05,GAZP,130.41,131.42,130.04,130.94,26239086
2024-07-05,LKOH,6892.98,6957.42,6803.05,6857.84,4822570
2024-07-05,YNDX,1462.19,1468.59,1437.96,1452.5,7163447
2024-07-05,ROSN,543.83,544.93,539.51,543.11,12519878
2024-07-08,SBER,109.28,109.96,108.71,109.36,6684649
2024-07-08,GAZP,132.09,133.07,131.5,132.66,24817167
2024-07-08,LKOH,6939.22,6968.69,6863.42,6922.86,9414846
2024-07-08,YNDX,1454.48,1455.84,1447.73,1452.15,7604619
2024-07-08,ROSN,540.52,545.25,534.5,543.86,10421735
2024-07-09,SBER,110.39,111.59,108.38,109.35,20922918
2024-07-09,GAZP,132.65,134.08,132.17,132.81,11666475
2024-07-09,LKOH,6807.2,6830.26,6793.26,6811.97,5077730
2024-07-09,YNDX,1505.19,1509.56,1495.73,1498.33,8300189
2024-07-09,ROSN,534.32,536.66,527.42,535.5,14264851
2024-07-10,SBER,111.43,112.42,111.19,111.22,14436123
2024-07-10,GAZP,129.56,131.97,128.05,129.15,18020392
2024-07-10,LKOH,6870.09,6909.55,6793.47,6837.0,12325662
2024-07-10,YNDX,1519.87,1526.43,1507.68,1509.94,9320539
2024-07-10,ROSN,525.18,532.4,520.19,524.58,9095757
2024-07-11,SBER,109.75,110.42,109.15,110.21,11685618
2024-07-11,GAZP,126.62,127.83,125.89,127.16,9156319
2024-07-11,LKOH,6863.12,6910.24,6783.19,6852.43,3417501
2024-07-11,YNDX,1502.69,1527.0,1467.46,1489.27,8068751
2024-07-11,ROSN,500.06,508.47,499.27,505.99,17027031
2024-07-12,SBER,112.09,112.89,111.1,111.96,10090085
2024-07-12,GAZP,129.38,130.45,128.45,129.12,10995047
2024-07-12,LKOH,6718.67,6782.27,6706.06,6745.12,19669379
2024-07-12,YNDX,1505.0,1508.8,1504.24,1508.67,6173675
2024-07-12,ROSN,498.6,501.97,494.46,496.86,18956530
2024-07-15,SBER,111.83,112.64,110.0,110.9,3685882
2024-07-15,GAZP,127.54,128.4,127.3,127.87,4893964
2024-07-15,LKOH,6695.62,6803.39,6643.08,6708.08,6044100
2024-07-15,YNDX,1564.99,1573.28,1544.75,1563.5,16144778
2024-07-15,ROSN,504.79,512.77,502.79,509.89,12264190
2024-07-16,SBER,109.41,110.1,109.31,109.58,16168723
2024-07-16,GAZP,126.34,127.13,124.86,125.71,13380343
2024-07-16,LKOH,6832.49,6904.41,6778.17,6803.53,13409772
2024-07-16,YNDX,1557.5,1571.65,1548.59,1565.91,21796553
2024-07-16,ROSN,527.33,533.08,525.47,525.75,13029398
2024-07-17,SBER,112.67,112.9,110.99,112.53,8524315
2024-07-17,GAZP,128.61,129.12,127.45,128.0,3307123
2024-07-17,LKOH,6745.43,6772.63,6712.05,6755.71,23982577
2024-07-17,YNDX,1569.83,1574.79,1568.26,1571.53,5872864
2024-07-17,ROSN,528.31,529.19,525.19,527.12,11038213
2024-07-18,SBER,109.32,109.91,108.02,108.97,5115440
2024-07-18,GAZP,129.09,130.97,128.6,129.23,4326181
2024-07-18,LKOH,6780.66,6828.7,6676.05,6772.58,4491340
2024-07-18,YNDX,1568.08,1575.7,1565.38,1570.25,7450017
2024-07-18,ROSN,519.66,526.71,517.75,522.58,14060557
2024-07-19,SBER,108.04,109.33,107.73,108.39,5283521
2024-07-19,GAZP,133.62,134.79,131.94,134.5,11989536
2024-07-19,LKOH,6760.24,6868.23,6718.59,6793.14,18869805
2024-07-19,YNDX,1544.96,1584.36,1532.84,1553.81,8395207
2024-07-19,ROSN,541.21,542.53,537.67,539.4,6638636
2024-07-22,SBER,111.28,113.15,110.57,111.16,5785654
2024-07-22,GAZP,133.27,133.39,132.82,132.9,17136762
2024-07-22,LKOH,6787.57,6824.02,6720.09,6724.89,7720565
2024-07-22,YNDX,1562.85,1568.27,1549.99,1559.38,5068435
2024-07-22,ROSN,565.14,569.68,557.87,566.51,7726709
2024-07-23,SBER,111.2,113.62,110.79,110.94,5000904
2024-07-23,GAZP,133.17,134.78,132.88,133.86,5250507
2024-07-23,LKOH,6639.75,6777.57,6585.68,6679.61,4648130
2024-07-23,YNDX,1559.04,1566.71,1542.94,1553.19,9950357
2024-07-23,ROSN,575.9,579.99,567.92,579.29,7300106
2024-07-24,SBER,110.57,111.45,109.32,111.04,9235259
2024-07-24,GAZP,136.23,137.66,135.68,136.98,16289729
2024-07-24,LKOH,6527.16,6547.47,6521.83,6532.67,2575628
2024-07-24,YNDX,1585.38,1586.86,1560.44,1573.42,6875234
2024-07-24,ROSN,602.64,605.73,598.2,599.91,6384804
2024-07-25,SBER,110.63,111.16,109.29,110.67,15543748
2024-07-25,GAZP,132.86,133.65,132.06,132.72,6487469
2024-07-25,LKOH,6777.28,6879.94,6764.62,6820.84,25607645
2024-07-25,YNDX,1539.27,1554.6,1539.05,1541.31,7517153
2024-07-25,ROSN,607.64,612.65,600.55,606.82,10360401
2024-07-26,SBER,111.4,111.84,111.24,111.28,8883407
2024-07-26,GAZP,137.26,138.92,136.22,136.23,6297433
2024-07-26,LKOH,6805.42,6841.87,6785.66,6791.75,3413776
2024-07-26,YNDX,1511.64,1544.78,1490.6,1504.89,11531753
2024-07-26,ROSN,622.3,633.19,620.15,622.92,16807345
2024-07-29,SBER,112.79,113.24,112.31,113.17,5899432
2024-07-29,GAZP,138.27,140.1,137.05,139.11,4218019
2024-07-29,LKOH,6848.93,6859.06,6727.36,6809.38,13523943
2024-07-29,YNDX,1563.99,1575.07,1557.54,1569.06,19993881
2024-07-29,ROSN,612.46,619.68,608.55,616.57,8913394
2024-07-30,SBER,112.62,113.1,111.38,112.07,9106940
2024-07-30,GAZP,135.45,135.73,134.52,134.99,8741241
2024-07-30,LKOH,6846.72,6879.1,6807.69,6816.22,13017876
2024-07-30,YNDX,1582.18,1587.15,1580.31,1585.56,11440047
2024-07-30,ROSN,610.97,621.81,606.38,612.17,6075043
2024-07-31,SBER,113.32,113.68,113.13,113.26,16107914
2024-07-31,GAZP,135.99,137.16,135.73,136.03,9442575
2024-07-31,LKOH,6847.85,6851.56,6815.71,6851.05,6103765
2024-07-31,YNDX,1536.01,1557.66,1533.86,1546.77,9356284
2024-07-31,ROSN,601.8,616.64,596.57,608.97,11104710
2024-08-01,SBER,116.61,118.95,115.71,117.18,10012741
2024-08-01,GAZP,132.24,132.65,132.07,132.23,12697792
2024-08-01,LKOH,6846.04,6895.09,6801.62,6863.97,6408456
2024-08-01,YNDX,1592.62,1613.88,1568.59,1582.94,24895841
2024-08-01,ROSN,613.99,619.09,610.81,612.16,9734045
2024-08-02,SBER,114.52,114.98,113.97,114.44,15137904
2024-08-02,GAZP,129.64,131.96,129.49,129.99,9820836
2024-08-02,LKOH,6831.63,6948.91,6802.79,6859.82,5057370
2024-08-02,YNDX,1550.22,1574.05,1538.22,1565.89,12099979
2024-08-02,ROSN,606.72,613.51,600.26,604.04,7978858
2024-08-05,SBER,113.89,114.89,113.11,114.77,12574269
2024-08-05,GAZP,137.7,139.9,136.96,137.36,9447355
2024-08-05,LKOH,6846.44,6885.04,6778.39,6871.55,5540224
2024-08-05,YNDX,1583.87,1598.81,1566.52,1591.95,21475277
2024-08-05,ROSN,594.14,596.38,591.45,594.81,9546670
2024-08-06,SBER,116.55,117.29,115.83,115.99,8257926
2024-08-06,GAZP,145.16,146.23,144.36,144.47,7515126
2024-08-06,LKOH,6818.18,6882.96,6719.36,6860.35,11870158
2024-08-06,YNDX,1502.69,1515.79,1489.31,1493.6,12719308
2024-08-06,ROSN,583.33,591.72,582.06,584.71,3489029
2024-08-07,SBER,115.85,117.0,115.83,115.89,7197244
2024-08-07,GAZP,147.9,148.78,146.44,147.81,9789597
2024-08-07,LKOH,6869.5,6928.34,6834.42,6863.4,8902042
2024-08-07,YNDX,1496.54,1499.14,1476.91,1487.08,8927952
2024-08-07,ROSN,598.37,598.43,597.12,597.18,5513888
2024-08-08,SBER,116.96,117.45,115.92,116.98,4755878
2024-08-08,GAZP,147.2,147.58,146.39,146.45,10074336
2024-08-08,LKOH,6832.41,6903.85,6744.05,6884.62,6390594
2024-08-08,YNDX,1471.99,1477.02,1465.13,1475.99,11334602
